animal_id,study_name,hour,avg_distance_p_hour,prey_p_month
Milfred,Pet Cats Australia,0,1014.2639092323349,7
Milfred,Pet Cats Australia,1,44.68369525011121,7
Milfred,Pet Cats Australia,2,0,7
Milfred,Pet Cats Australia,3,146.61048687374426,7
Milfred,Pet Cats Australia,4,0,7
Milfred,Pet Cats Australia,5,0,7
Milfred,Pet Cats Australia,6,0,7
Milfred,Pet Cats Australia,7,0,7
Milfred,Pet Cats Australia,8,33.437367912407666,7
Milfred,Pet Cats Australia,9,34.88124690127138,7
Milfred,Pet Cats Australia,10,14.473591422139185,7
Milfred,Pet Cats Australia,11,127.14480054958136,7
Milfred,Pet Cats Australia,12,121.29439473403728,7
Milfred,Pet Cats Australia,13,223.1869628106246,7
Milfred,Pet Cats Australia,14,22.45241491337875,7
Milfred,Pet Cats Australia,15,118.45995676045052,7
Milfred,Pet Cats Australia,16,170.75139041296848,7
Milfred,Pet Cats Australia,17,161.02431774361085,7
Milfred,Pet Cats Australia,18,122.6109838582665,7
Milfred,Pet Cats Australia,19,212.7737094049553,7
Milfred,Pet Cats Australia,20,0,7
Milfred,Pet Cats Australia,21,98.91596633015315,7
Milfred,Pet Cats Australia,22,3.7121094799775163,7
Milfred,Pet Cats Australia,23,293.77879428195604,7
MilkoMcCavity,Pet Cats Australia,0,69.96687738916094,0
MilkoMcCavity,Pet Cats Australia,1,0,0
MilkoMcCavity,Pet Cats Australia,2,0,0
MilkoMcCavity,Pet Cats Australia,3,0,0
MilkoMcCavity,Pet Cats Australia,4,34.948993966920746,0
MilkoMcCavity,Pet Cats Australia,5,17.531115721889982,0
MilkoMcCavity,Pet Cats Australia,6,68.29178957126042,0
MilkoMcCavity,Pet Cats Australia,7,355.07065294331625,0
MilkoMcCavity,Pet Cats Australia,8,99.88696697118064,0
MilkoMcCavity,Pet Cats Australia,9,365.3537698354966,0
MilkoMcCavity,Pet Cats Australia,10,172.92474032767845,0
MilkoMcCavity,Pet Cats Australia,11,220.53206754767797,0
MilkoMcCavity,Pet Cats Australia,12,151.14662216002156,0
MilkoMcCavity,Pet Cats Australia,13,110.11896995639829,0
MilkoMcCavity,Pet Cats Australia,14,167.6304557224278,0
MilkoMcCavity,Pet Cats Australia,15,24.287912395022104,0
MilkoMcCavity,Pet Cats Australia,16,88.6728735637474,0
MilkoMcCavity,Pet Cats Australia,17,159.62155079013925,0
MilkoMcCavity,Pet Cats Australia,18,46.341873446378216,0
MilkoMcCavity,Pet Cats Australia,19,52.53349407619149,0
MilkoMcCavity,Pet Cats Australia,20,382.0323322136275,0
MilkoMcCavity,Pet Cats Australia,21,329.56563034661065,0
MilkoMcCavity,Pet Cats Australia,22,70.48396746851948,0
MilkoMcCavity,Pet Cats Australia,23,0,0
Milkshakes,Pet Cats New Zealand,0,26.946942004205255,3
Milkshakes,Pet Cats New Zealand,1,243.70566952177631,3
Milkshakes,Pet Cats New Zealand,2,222.7793587039674,3
Milkshakes,Pet Cats New Zealand,3,0,3
Milkshakes,Pet Cats New Zealand,4,0,3
Milkshakes,Pet Cats New Zealand,5,78.93981598129197,3
Milkshakes,Pet Cats New Zealand,6,0,3
Milkshakes,Pet Cats New Zealand,7,0,3
Milkshakes,Pet Cats New Zealand,8,0,3
Milkshakes,Pet Cats New Zealand,9,0,3
Milkshakes,Pet Cats New Zealand,10,0,3
Milkshakes,Pet Cats New Zealand,11,0,3
Milkshakes,Pet Cats New Zealand,12,81.17171757510734,3
Milkshakes,Pet Cats New Zealand,13,202.66729031576938,3
Milkshakes,Pet Cats New Zealand,14,78.30290168908063,3
Milkshakes,Pet Cats New Zealand,15,31.70936331855642,3
Milkshakes,Pet Cats New Zealand,16,22.97444393225206,3
Milkshakes,Pet Cats New Zealand,17,199.82026725226598,3
Milkshakes,Pet Cats New Zealand,18,8.68171132111439,3
Milkshakes,Pet Cats New Zealand,19,496.14120924644806,3
Milkshakes,Pet Cats New Zealand,20,55.007231820215516,3
Milkshakes,Pet Cats New Zealand,21,28.183750414812963,3
Milkshakes,Pet Cats New Zealand,22,84.8612902001735,3
Milkshakes,Pet Cats New Zealand,23,0,3
Millie,Pet Cats United Kingdom,0,70.45642551827962,7
Millie,Pet Cats United Kingdom,1,421.61473758815333,7
Millie,Pet Cats United Kingdom,2,153.6842237442787,7
Millie,Pet Cats United Kingdom,3,203.17220193347146,7
Millie,Pet Cats United Kingdom,4,28.41777664038068,7
Millie,Pet Cats United Kingdom,5,0,7
Millie,Pet Cats United Kingdom,6,90.01538318725106,7
Millie,Pet Cats United Kingdom,7,152.36293760771636,7
Millie,Pet Cats United Kingdom,8,88.27719474090414,7
Millie,Pet Cats United Kingdom,9,94.75122837163913,7
Millie,Pet Cats United Kingdom,10,185.4024233657474,7
Millie,Pet Cats United Kingdom,11,678.4639093774772,7
Millie,Pet Cats United Kingdom,12,516.2588857405667,7
Millie,Pet Cats United Kingdom,13,331.7695789879026,7
Millie,Pet Cats United Kingdom,14,227.50903257435766,7
Millie,Pet Cats United Kingdom,15,39.714239625146334,7
Millie,Pet Cats United Kingdom,16,40.458756632896964,7
Millie,Pet Cats United Kingdom,17,219.0611121615212,7
Millie,Pet Cats United Kingdom,18,229.0945413392499,7
Millie,Pet Cats United Kingdom,19,118.59251956323102,7
Millie,Pet Cats United Kingdom,20,23.82496057959638,7
Millie,Pet Cats United Kingdom,21,98.51936720688906,7
Millie,Pet Cats United Kingdom,22,162.33659669248013,7
Millie,Pet Cats United Kingdom,23,204.94584662849266,7
Millie3,Pet Cats Australia,0,0,1
Millie3,Pet Cats Australia,1,91.30830002133344,1
Millie3,Pet Cats Australia,2,11.592819509853843,1
Millie3,Pet Cats Australia,3,9.670590944567586,1
Millie3,Pet Cats Australia,4,0,1
Millie3,Pet Cats Australia,5,36.473735744985824,1
Millie3,Pet Cats Australia,6,62.21500469668881,1
Millie3,Pet Cats Australia,7,83.74182252753491,1
Millie3,Pet Cats Australia,8,0,1
Millie3,Pet Cats Australia,9,3.6135588554566924,1
Millie3,Pet Cats Australia,10,0,1
Millie3,Pet Cats Australia,11,0,1
Millie3,Pet Cats Australia,12,0,1
Millie3,Pet Cats Australia,13,23.60872958351579,1
Millie3,Pet Cats Australia,14,0,1
Millie3,Pet Cats Australia,15,0,1
Millie3,Pet Cats Australia,16,0,1
Millie3,Pet Cats Australia,17,17.46420646194197,1
Millie3,Pet Cats Australia,18,0,1
Millie3,Pet Cats Australia,19,51.888271612632025,1
Millie3,Pet Cats Australia,20,13.115676948896896,1
Millie3,Pet Cats Australia,21,0,1
Millie3,Pet Cats Australia,22,108.18374232991442,1
Millie3,Pet Cats Australia,23,228.02146394992457,1
MilliGal,Pet Cats New Zealand,0,27.785975974380193,5
MilliGal,Pet Cats New Zealand,1,0,5
MilliGal,Pet Cats New Zealand,2,8.590322057873326,5
MilliGal,Pet Cats New Zealand,3,0,5
MilliGal,Pet Cats New Zealand,4,0,5
MilliGal,Pet Cats New Zealand,5,0,5
MilliGal,Pet Cats New Zealand,6,33.088138369137006,5
MilliGal,Pet Cats New Zealand,7,0,5
MilliGal,Pet Cats New Zealand,8,157.12277286672065,5
MilliGal,Pet Cats New Zealand,9,0,5
MilliGal,Pet Cats New Zealand,10,99.36954788537874,5
MilliGal,Pet Cats New Zealand,11,10.11220781475625,5
MilliGal,Pet Cats New Zealand,12,21.238764465507025,5
MilliGal,Pet Cats New Zealand,13,146.90321149818396,5
MilliGal,Pet Cats New Zealand,14,156.0669753601486,5
MilliGal,Pet Cats New Zealand,15,0,5
MilliGal,Pet Cats New Zealand,16,0,5
MilliGal,Pet Cats New Zealand,17,0,5
MilliGal,Pet Cats New Zealand,18,0,5
MilliGal,Pet Cats New Zealand,19,0,5
MilliGal,Pet Cats New Zealand,20,0,5
MilliGal,Pet Cats New Zealand,21,55.91945486802078,5
MilliGal,Pet Cats New Zealand,22,0,5
MilliGal,Pet Cats New Zealand,23,0,5
Milly,Pet Cats Australia,0,366.68253065059633,5
Milly,Pet Cats Australia,1,22.453924963567736,5
Milly,Pet Cats Australia,2,261.71592731874586,5
Milly,Pet Cats Australia,3,161.4280176200851,5
Milly,Pet Cats Australia,4,0,5
Milly,Pet Cats Australia,5,29.767076387848423,5
Milly,Pet Cats Australia,6,0,5
Milly,Pet Cats Australia,7,0,5
Milly,Pet Cats Australia,8,1.6359372832104686,5
Milly,Pet Cats Australia,9,1.3358338891362511,5
Milly,Pet Cats Australia,10,6.790488939039032,5
Milly,Pet Cats Australia,11,0,5
Milly,Pet Cats Australia,12,41.92172606556649,5
Milly,Pet Cats Australia,13,67.93744451533958,5
Milly,Pet Cats Australia,14,37.41027453046773,5
Milly,Pet Cats Australia,15,72.44300402721494,5
Milly,Pet Cats Australia,16,205.7449017672724,5
Milly,Pet Cats Australia,17,79.5193934865689,5
Milly,Pet Cats Australia,18,73.26620869491646,5
Milly,Pet Cats Australia,19,208.13316137715225,5
Milly,Pet Cats Australia,20,148.5729034900719,5
Milly,Pet Cats Australia,21,245.62754313402726,5
Milly,Pet Cats Australia,22,12.35306674819636,5
Milly,Pet Cats Australia,23,48.484609079993454,5
Milly2,Pet Cats Australia,0,26.56799872418681,3
Milly2,Pet Cats Australia,1,11.935805836336446,3
Milly2,Pet Cats Australia,2,0,3
Milly2,Pet Cats Australia,3,0,3
Milly2,Pet Cats Australia,4,0,3
Milly2,Pet Cats Australia,5,0,3
Milly2,Pet Cats Australia,6,0,3
Milly2,Pet Cats Australia,7,1.839168167680991,3
Milly2,Pet Cats Australia,8,0,3
Milly2,Pet Cats Australia,9,101.36359250984931,3
Milly2,Pet Cats Australia,10,12.352995886658514,3
Milly2,Pet Cats Australia,11,82.92317972472783,3
Milly2,Pet Cats Australia,12,33.52475860205169,3
Milly2,Pet Cats Australia,13,159.49535765079764,3
Milly2,Pet Cats Australia,14,31.8710051141564,3
Milly2,Pet Cats Australia,15,10.96628008080935,3
Milly2,Pet Cats Australia,16,0,3
Milly2,Pet Cats Australia,17,210.9139687156686,3
Milly2,Pet Cats Australia,18,0,3
Milly2,Pet Cats Australia,19,73.49583100839729,3
Milly2,Pet Cats Australia,20,197.2179225863328,3
Milly2,Pet Cats Australia,21,85.03859021279075,3
Milly2,Pet Cats Australia,22,7.337893553047905,3
Milly2,Pet Cats Australia,23,0,3
Milo,Pet Cats Australia,0,204.76977782449447,0
Milo,Pet Cats Australia,1,365.75663140526956,0
Milo,Pet Cats Australia,2,518.5533389412238,0
Milo,Pet Cats Australia,3,809.2775488144742,0
Milo,Pet Cats Australia,4,242.61546424962808,0
Milo,Pet Cats Australia,5,245.20102729154726,0
Milo,Pet Cats Australia,6,134.04681942634585,0
Milo,Pet Cats Australia,7,264.10238035212416,0
Milo,Pet Cats Australia,8,636.2637169970521,0
Milo,Pet Cats Australia,9,85.33193786059272,0
Milo,Pet Cats Australia,10,185.05206959714144,0
Milo,Pet Cats Australia,11,28.164241665190474,0
Milo,Pet Cats Australia,12,296.82505938743543,0
Milo,Pet Cats Australia,13,33.938707347400154,0
Milo,Pet Cats Australia,14,66.96502773049954,0
Milo,Pet Cats Australia,15,206.49892743036708,0
Milo,Pet Cats Australia,16,179.41367455219128,0
Milo,Pet Cats Australia,17,87.61479736294675,0
Milo,Pet Cats Australia,18,388.67744407059774,0
Milo,Pet Cats Australia,19,541.8386099497745,0
Milo,Pet Cats Australia,20,278.01256647310527,0
Milo,Pet Cats Australia,21,243.80974844688876,0
Milo,Pet Cats Australia,22,428.0314673594869,0
Milo,Pet Cats Australia,23,715.2402179275374,0
Milo,Pet Cats New Zealand,0,128.40609215297965,11
Milo,Pet Cats New Zealand,1,22.450675235486397,11
Milo,Pet Cats New Zealand,2,0,11
Milo,Pet Cats New Zealand,3,317.62391288315445,11
Milo,Pet Cats New Zealand,4,0,11
Milo,Pet Cats New Zealand,5,0,11
Milo,Pet Cats New Zealand,6,0,11
Milo,Pet Cats New Zealand,7,0,11
Milo,Pet Cats New Zealand,8,0,11
Milo,Pet Cats New Zealand,9,0,11
Milo,Pet Cats New Zealand,10,0,11
Milo,Pet Cats New Zealand,11,0,11
Milo,Pet Cats New Zealand,12,0,11
Milo,Pet Cats New Zealand,13,7.800522310707349,11
Milo,Pet Cats New Zealand,14,17.79029995139716,11
Milo,Pet Cats New Zealand,15,0,11
Milo,Pet Cats New Zealand,16,12.42874346321833,11
Milo,Pet Cats New Zealand,17,142.4672439784677,11
Milo,Pet Cats New Zealand,18,612.0032768477771,11
Milo,Pet Cats New Zealand,19,48.494262662036505,11
Milo,Pet Cats New Zealand,20,121.08535105002666,11
Milo,Pet Cats New Zealand,21,249.83175747443786,11
Milo,Pet Cats New Zealand,22,114.86146133825687,11
Milo,Pet Cats New Zealand,23,0,11
Milo,Pet Cats United States,0,170.6952508640356,8
Milo,Pet Cats United States,1,103.20233363061985,8
Milo,Pet Cats United States,2,0,8
Milo,Pet Cats United States,3,78.02466697170333,8
Milo,Pet Cats United States,4,47.44934807631609,8
Milo,Pet Cats United States,5,69.65681109436798,8
Milo,Pet Cats United States,6,196.05557031150275,8
Milo,Pet Cats United States,7,258.8230627430731,8
Milo,Pet Cats United States,8,197.45975739768198,8
Milo,Pet Cats United States,9,143.95896800019662,8
Milo,Pet Cats United States,10,0,8
Milo,Pet Cats United States,11,112.22032000351578,8
Milo,Pet Cats United States,12,20.38251882050866,8
Milo,Pet Cats United States,13,0,8
Milo,Pet Cats United States,14,31.56013198464646,8
Milo,Pet Cats United States,15,194.2180755046718,8
Milo,Pet Cats United States,16,0,8
Milo,Pet Cats United States,17,45.95079036901781,8
Milo,Pet Cats United States,18,60.707022655907174,8
Milo,Pet Cats United States,19,108.45799844247904,8
Milo,Pet Cats United States,20,377.5218233099441,8
Milo,Pet Cats United States,21,145.4049514033037,8
Milo,Pet Cats United States,22,139.6075798634471,8
Milo,Pet Cats United States,23,0,8
Milo2,Pet Cats Australia,0,110.3565973205588,16
Milo2,Pet Cats Australia,1,76.65526124571234,16
Milo2,Pet Cats Australia,2,66.05104852004571,16
Milo2,Pet Cats Australia,3,0,16
Milo2,Pet Cats Australia,4,74.90329860136752,16
Milo2,Pet Cats Australia,5,19.548550563199473,16
Milo2,Pet Cats Australia,6,0,16
Milo2,Pet Cats Australia,7,50.38577662070962,16
Milo2,Pet Cats Australia,8,33.96631819883081,16
Milo2,Pet Cats Australia,9,0,16
Milo2,Pet Cats Australia,10,0,16
Milo2,Pet Cats Australia,11,105.63982057014266,16
Milo2,Pet Cats Australia,12,70.93007797564815,16
Milo2,Pet Cats Australia,13,269.96336574360043,16
Milo2,Pet Cats Australia,14,151.54120083817818,16
Milo2,Pet Cats Australia,15,382.1070138932298,16
Milo2,Pet Cats Australia,16,343.0398135499536,16
Milo2,Pet Cats Australia,17,270.3379174285653,16
Milo2,Pet Cats Australia,18,122.39528575215756,16
Milo2,Pet Cats Australia,19,92.73241198694156,16
Milo2,Pet Cats Australia,20,69.68864507101118,16
Milo2,Pet Cats Australia,21,0,16
Milo2,Pet Cats Australia,22,166.5722258078158,16
Milo2,Pet Cats Australia,23,39.030384119078995,16
Mimi,Pet Cats Australia,0,139.77762285838654,0
Mimi,Pet Cats Australia,1,4.0251641096270365,0
Mimi,Pet Cats Australia,2,0,0
Mimi,Pet Cats Australia,3,0,0
Mimi,Pet Cats Australia,4,19.674201037142762,0
Mimi,Pet Cats Australia,5,111.70192622259708,0
Mimi,Pet Cats Australia,6,50.21585045961416,0
Mimi,Pet Cats Australia,7,9.178953055990048,0
Mimi,Pet Cats Australia,8,6.735169904669075,0
Mimi,Pet Cats Australia,9,0,0
Mimi,Pet Cats Australia,10,0,0
Mimi,Pet Cats Australia,11,0,0
Mimi,Pet Cats Australia,12,0,0
Mimi,Pet Cats Australia,13,14.64191862302169,0
Mimi,Pet Cats Australia,14,0,0
Mimi,Pet Cats Australia,15,13.067423372404587,0
Mimi,Pet Cats Australia,16,191.08412669353646,0
Mimi,Pet Cats Australia,17,92.41881601612697,0
Mimi,Pet Cats Australia,18,0,0
Mimi,Pet Cats Australia,19,347.5628462080615,0
Mimi,Pet Cats Australia,20,55.06132163674195,0
Mimi,Pet Cats Australia,21,0,0
Mimi,Pet Cats Australia,22,0,0
Mimi,Pet Cats Australia,23,127.25263588657346,0
Mindy2,Pet Cats United States,0,7047.045518912248,8
Mindy2,Pet Cats United States,1,4975.277447021799,8
Mindy2,Pet Cats United States,2,5002.783423631276,8
Mindy2,Pet Cats United States,3,6366.65551659558,8
Mindy2,Pet Cats United States,4,5294.642376156241,8
Mindy2,Pet Cats United States,5,7624.841902463912,8
Mindy2,Pet Cats United States,6,6095.616671214768,8
Mindy2,Pet Cats United States,7,5042.286618522854,8
Mindy2,Pet Cats United States,8,6238.68151753548,8
Mindy2,Pet Cats United States,9,6222.75101193547,8
Mindy2,Pet Cats United States,10,7542.984392845743,8
Mindy2,Pet Cats United States,11,4572.184062626205,8
Mindy2,Pet Cats United States,12,2782.9694879884646,8
Mindy2,Pet Cats United States,13,2587.815508470516,8
Mindy2,Pet Cats United States,14,4555.174438767343,8
Mindy2,Pet Cats United States,15,2512.5213399990034,8
Mindy2,Pet Cats United States,16,2602.7740764755345,8
Mindy2,Pet Cats United States,17,3021.5253226241657,8
Mindy2,Pet Cats United States,18,4056.012676273394,8
Mindy2,Pet Cats United States,19,3314.217798329107,8
Mindy2,Pet Cats United States,20,3601.1165162767875,8
Mindy2,Pet Cats United States,21,4209.687522387227,8
Mindy2,Pet Cats United States,22,2344.2784183765243,8
Mindy2,Pet Cats United States,23,2486.929944876475,8
Minerva,Pet Cats New Zealand,0,493.8047528831753,1
Minerva,Pet Cats New Zealand,1,98.58675158661262,1
Minerva,Pet Cats New Zealand,2,154.81207300922068,1
Minerva,Pet Cats New Zealand,3,96.00934991968266,1
Minerva,Pet Cats New Zealand,4,19.53588553322259,1
Minerva,Pet Cats New Zealand,5,10.205923897442528,1
Minerva,Pet Cats New Zealand,6,218.15822523282216,1
Minerva,Pet Cats New Zealand,7,213.35348001515604,1
Minerva,Pet Cats New Zealand,8,416.12632922178494,1
Minerva,Pet Cats New Zealand,9,380.48186025950685,1
Minerva,Pet Cats New Zealand,10,415.19960927893817,1
Minerva,Pet Cats New Zealand,11,498.38070478152446,1
Minerva,Pet Cats New Zealand,12,153.124670559181,1
Minerva,Pet Cats New Zealand,13,63.796749678667595,1
Minerva,Pet Cats New Zealand,14,0,1
Minerva,Pet Cats New Zealand,15,0,1
Minerva,Pet Cats New Zealand,16,4.1914334650673855,1
Minerva,Pet Cats New Zealand,17,151.16195823225428,1
Minerva,Pet Cats New Zealand,18,145.20868126811038,1
Minerva,Pet Cats New Zealand,19,314.33036328940335,1
Minerva,Pet Cats New Zealand,20,160.8396930964248,1
Minerva,Pet Cats New Zealand,21,167.26046236806155,1
Minerva,Pet Cats New Zealand,22,76.84357762755499,1
Minerva,Pet Cats New Zealand,23,65.24535615876486,1
Mingo,Pet Cats Australia,0,279.9756500243936,1
Mingo,Pet Cats Australia,1,0,1
Mingo,Pet Cats Australia,2,8.37086049679047,1
Mingo,Pet Cats Australia,3,4.026024607905299,1
Mingo,Pet Cats Australia,4,0,1
Mingo,Pet Cats Australia,5,0,1
Mingo,Pet Cats Australia,6,45.844651227903135,1
Mingo,Pet Cats Australia,7,200.0821502986338,1
Mingo,Pet Cats Australia,8,96.82609007361012,1
Mingo,Pet Cats Australia,9,37.60785265695067,1
Mingo,Pet Cats Australia,10,271.4361885701545,1
Mingo,Pet Cats Australia,11,156.4046517832924,1
Mingo,Pet Cats Australia,12,189.1911238777775,1
Mingo,Pet Cats Australia,13,11.274564113852959,1
Mingo,Pet Cats Australia,14,0,1
Mingo,Pet Cats Australia,15,12.05640445088603,1
Mingo,Pet Cats Australia,16,17.079062901900063,1
Mingo,Pet Cats Australia,17,0,1
Mingo,Pet Cats Australia,18,0,1
Mingo,Pet Cats Australia,19,0,1
Mingo,Pet Cats Australia,20,0,1
Mingo,Pet Cats Australia,21,0,1
Mingo,Pet Cats Australia,22,0,1
Mingo,Pet Cats Australia,23,143.52539450922998,1
Minty,Pet Cats Australia,0,52.00938325885212,1
Minty,Pet Cats Australia,1,0,1
Minty,Pet Cats Australia,2,0,1
Minty,Pet Cats Australia,3,0,1
Minty,Pet Cats Australia,4,0,1
Minty,Pet Cats Australia,5,113.18682558790188,1
Minty,Pet Cats Australia,6,0,1
Minty,Pet Cats Australia,7,25.395393509497232,1
Minty,Pet Cats Australia,8,0,1
Minty,Pet Cats Australia,9,121.1709085637207,1
Minty,Pet Cats Australia,10,0,1
Minty,Pet Cats Australia,11,10.017136306384085,1
Minty,Pet Cats Australia,12,187.38559477356327,1
Minty,Pet Cats Australia,13,8.822288371241793,1
Minty,Pet Cats Australia,14,193.20085642074528,1
Minty,Pet Cats Australia,15,119.78369035187674,1
Minty,Pet Cats Australia,16,31.574320843194783,1
Minty,Pet Cats Australia,17,72.71763097122593,1
Minty,Pet Cats Australia,18,4.230140649875615,1
Minty,Pet Cats Australia,19,0,1
Minty,Pet Cats Australia,20,0,1
Minty,Pet Cats Australia,21,84.47011180307953,1
Minty,Pet Cats Australia,22,0,1
Minty,Pet Cats Australia,23,0,1
Missy,Pet Cats Australia,0,0,2
Missy,Pet Cats Australia,1,0,2
Missy,Pet Cats Australia,2,0,2
Missy,Pet Cats Australia,3,0,2
Missy,Pet Cats Australia,4,0,2
Missy,Pet Cats Australia,5,0,2
Missy,Pet Cats Australia,6,0,2
Missy,Pet Cats Australia,7,0,2
Missy,Pet Cats Australia,8,75.96207130972972,2
Missy,Pet Cats Australia,9,0,2
Missy,Pet Cats Australia,10,34.75168087053051,2
Missy,Pet Cats Australia,11,51.921489880126536,2
Missy,Pet Cats Australia,12,20.37487237159596,2
Missy,Pet Cats Australia,13,0,2
Missy,Pet Cats Australia,14,0,2
Missy,Pet Cats Australia,15,0,2
Missy,Pet Cats Australia,16,0,2
Missy,Pet Cats Australia,17,0,2
Missy,Pet Cats Australia,18,0,2
Missy,Pet Cats Australia,19,0,2
Missy,Pet Cats Australia,20,0,2
Missy,Pet Cats Australia,21,0,2
Missy,Pet Cats Australia,22,0,2
Missy,Pet Cats Australia,23,0,2
Missy,Pet Cats United Kingdom,0,34.95061520283082,3
Missy,Pet Cats United Kingdom,1,192.31019323427864,3
Missy,Pet Cats United Kingdom,2,110.2248021823149,3
Missy,Pet Cats United Kingdom,3,356.13649581109837,3
Missy,Pet Cats United Kingdom,4,252.795291116246,3
Missy,Pet Cats United Kingdom,5,586.0328148375567,3
Missy,Pet Cats United Kingdom,6,234.18190472753693,3
Missy,Pet Cats United Kingdom,7,116.0865735092041,3
Missy,Pet Cats United Kingdom,8,251.75830329121146,3
Missy,Pet Cats United Kingdom,9,414.4543412869827,3
Missy,Pet Cats United Kingdom,10,100.91506629543451,3
Missy,Pet Cats United Kingdom,11,478.42173499874974,3
Missy,Pet Cats United Kingdom,12,199.1820366603209,3
Missy,Pet Cats United Kingdom,13,200.05695670606065,3
Missy,Pet Cats United Kingdom,14,346.5477233015769,3
Missy,Pet Cats United Kingdom,15,224.53657907761055,3
Missy,Pet Cats United Kingdom,16,112.92493404022152,3
Missy,Pet Cats United Kingdom,17,191.69586485326198,3
Missy,Pet Cats United Kingdom,18,132.92035316295872,3
Missy,Pet Cats United Kingdom,19,0,3
Missy,Pet Cats United Kingdom,20,17.73563465281431,3
Missy,Pet Cats United Kingdom,21,0.3629395499587756,3
Missy,Pet Cats United Kingdom,22,0,3
Missy,Pet Cats United Kingdom,23,0,3
MissyMitz,Pet Cats Australia,0,12.512170028568214,2
MissyMitz,Pet Cats Australia,1,0,2
MissyMitz,Pet Cats Australia,2,0,2
MissyMitz,Pet Cats Australia,3,0,2
MissyMitz,Pet Cats Australia,4,0,2
MissyMitz,Pet Cats Australia,5,0,2
MissyMitz,Pet Cats Australia,6,37.60661679825049,2
MissyMitz,Pet Cats Australia,7,0,2
MissyMitz,Pet Cats Australia,8,33.3663052221397,2
MissyMitz,Pet Cats Australia,9,28.845576538806025,2
MissyMitz,Pet Cats Australia,10,88.20317743163382,2
MissyMitz,Pet Cats Australia,11,47.89493147574417,2
MissyMitz,Pet Cats Australia,12,0,2
MissyMitz,Pet Cats Australia,13,151.23453744419024,2
MissyMitz,Pet Cats Australia,14,241.64996356730535,2
MissyMitz,Pet Cats Australia,15,68.95281064071936,2
MissyMitz,Pet Cats Australia,16,88.75060935627941,2
MissyMitz,Pet Cats Australia,17,0,2
MissyMitz,Pet Cats Australia,18,0,2
MissyMitz,Pet Cats Australia,19,16.77000071520808,2
MissyMitz,Pet Cats Australia,20,11.144062390771209,2
MissyMitz,Pet Cats Australia,21,125.04487237532976,2
MissyMitz,Pet Cats Australia,22,83.02629922316177,2
MissyMitz,Pet Cats Australia,23,34.96481620867927,2
MissyMoo,Pet Cats Australia,0,0,0
MissyMoo,Pet Cats Australia,1,0,0
MissyMoo,Pet Cats Australia,2,0,0
MissyMoo,Pet Cats Australia,3,0,0
MissyMoo,Pet Cats Australia,4,0,0
MissyMoo,Pet Cats Australia,5,0,0
MissyMoo,Pet Cats Australia,6,0,0
MissyMoo,Pet Cats Australia,7,0,0
MissyMoo,Pet Cats Australia,8,0,0
MissyMoo,Pet Cats Australia,9,271.9636368523067,0
MissyMoo,Pet Cats Australia,10,255.86287050078977,0
MissyMoo,Pet Cats Australia,11,105.44502536956318,0
MissyMoo,Pet Cats Australia,12,394.2816022393147,0
MissyMoo,Pet Cats Australia,13,394.6502460939484,0
MissyMoo,Pet Cats Australia,14,701.4760388718278,0
MissyMoo,Pet Cats Australia,15,181.17971260478694,0
MissyMoo,Pet Cats Australia,16,492.1588075329971,0
MissyMoo,Pet Cats Australia,17,208.89803661468324,0
MissyMoo,Pet Cats Australia,18,34.76725790203857,0
MissyMoo,Pet Cats Australia,19,86.44950144257257,0
MissyMoo,Pet Cats Australia,20,405.5459801752796,0
MissyMoo,Pet Cats Australia,21,411.11629361312856,0
MissyMoo,Pet Cats Australia,22,0,0
MissyMoo,Pet Cats Australia,23,0,0
Misty,Pet Cats Australia,0,80.8398259580426,9
Misty,Pet Cats Australia,1,172.44507989632507,9
Misty,Pet Cats Australia,2,17.073570882426868,9
Misty,Pet Cats Australia,3,0,9
Misty,Pet Cats Australia,4,7.355219328950056,9
Misty,Pet Cats Australia,5,12.219681402394231,9
Misty,Pet Cats Australia,6,0,9
Misty,Pet Cats Australia,7,14.792955068502248,9
Misty,Pet Cats Australia,8,0,9
Misty,Pet Cats Australia,9,82.49180017142935,9
Misty,Pet Cats Australia,10,213.59622537140086,9
Misty,Pet Cats Australia,11,138.70739925433986,9
Misty,Pet Cats Australia,12,181.77115100099857,9
Misty,Pet Cats Australia,13,131.03586852747392,9
Misty,Pet Cats Australia,14,178.9006721135496,9
Misty,Pet Cats Australia,15,376.9174549856891,9
Misty,Pet Cats Australia,16,17.81111852653745,9
Misty,Pet Cats Australia,17,95.89353613570118,9
Misty,Pet Cats Australia,18,229.99467054899918,9
Misty,Pet Cats Australia,19,190.86736114812862,9
Misty,Pet Cats Australia,20,57.687595421026984,9
Misty,Pet Cats Australia,21,358.0033713428016,9
Misty,Pet Cats Australia,22,385.62844593717875,9
Misty,Pet Cats Australia,23,1138.4058469488964,9
Misty,Pet Cats United States,0,113.12594872463852,4
Misty,Pet Cats United States,1,101.55004075702631,4
Misty,Pet Cats United States,2,162.3303312730524,4
Misty,Pet Cats United States,3,60.90088727005757,4
Misty,Pet Cats United States,4,63.59929932728902,4
Misty,Pet Cats United States,5,171.1296532438288,4
Misty,Pet Cats United States,6,0,4
Misty,Pet Cats United States,7,129.09060955996338,4
Misty,Pet Cats United States,8,0,4
Misty,Pet Cats United States,9,276.339672197788,4
Misty,Pet Cats United States,10,113.38809899318164,4
